filename,company,chunk_id,text
Lunds_and_Byerlys.pdf,Lunds and Byerlys,53,"emphasize the importance of this—you can be subject to costly fines, legal fees and lose your job for failure to comply with these regulations. Note that our registers are programmed for ages and age calendars are at each service counter. Non-solicitation Solicitation, posting or distribution of material, handbills, printed or written literature of any kind, including internet or phone communications, by an employee to another employee is prohibited during working time and in all employee working areas. Working time does not include non-work time such as , scheduled breaks and the time before and after a shift. Individuals who are not employees of the Company may not solicit, post or distribute on Company property at any time, whether or not the property consists of a work area or non-work area. Failure to follow a supervisor’s or manager’s work direction Teamwork is essential to provide our customers with sensational service each and every time they shop."
Lunds_and_Byerlys.pdf,Lunds and Byerlys,54,"When a supervisor or manager asks you to do something, it is your responsibility to carry out that assignment in a professional and timely manner. If you disagree with a supervisor’s or manager’s instructions, we ask that you carry out the instructions providing they are not unlawful or in violation of a Company policy, and at first opportunity, take your concerns to the next higher level of management for further discussion. Computer usage The Company provides its employees with a variety of resources so that employees may perform their jobs. These resources and any files, materials, documents and/or data transmitted by or stored in or on them, are the sole property of Lund Food Holdings, Inc. and are intended for business use. As a general principle, we encourage all employees to effectively utilize the technology that is available through the Company to enhance both personal and professional effectiveness. As you access and utilize our"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,55,"technology, we ask that you commit to applying the same level of professionalism that is expected in all workplace communications. Any personal or other use the Company deems inappropriate or excessive may result in discipline up to and including termination at the discretion of the Company. E-mail you send and receive or internet sites you access are subject to the same business professionalism that would be applied to any form of written or spoken communication that occurs at work. Manage personal utilization so as not to disrupt your work or diminish productivity. Restrict personal e-mail or internet/intranet access to non-work hours such as breaks or meal periods, and to Lund Food Holdings, Inc. Employee Handbook Page 15 of 42 subject matter that is appropriate to the business environment. Employees must not engage in any computer-related conduct that violates the law, violates any Company policy, reflects poorly upon"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,56,"employees and/or the Company, is inconsistent with the Company’s interests or incurs any cost to the Company. Inappropriate use includes, but is not limited to, copying, transmitting or accessing pornographic or otherwise offensive pictures, materials or messages; insensitive jokes; defamatory comments or materials; virus propagation; or other abuse or misuse of Company equipment and other resources. Employees also should not send, receive or transmit by any means copyrighted materials, trade secrets, confidential or proprietary information, financial information, or other such information without prior authorization. The nature of e-mail sometimes causes users to act as though they are engaged in a face-to-face conversation and, consequently, causes users to be casual or careless in their communication. E-mail is not a face-to-face conversation and it is not private. E-mail results in a documented record that can be"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,57,"printed, shared with others, and retrieved months or years later, even if it has been deleted. Accordingly, employees should use the same care and good judgment in their e-mail that they would use in any written communication. The Company reserves the right to inspect, monitor, review, retain, disclose, and/or use (collectively referred to as “access”) computers, documents, e-mail messages (both incoming and outgoing), and files (both computer and paper) in its sole discretion, notwithstanding any employee’s use of passwords. Any e-mail, information, files, data, or other material or property of any kind inspected, accessed or monitored by the Company may be disclosed and/or used as the Company deems appropriate. Computer software that is provided by the Company is the property of the Company and should be used for business purposes. Only software purchased and installed by an information services representative"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,58,"can be used on Company computers. To avoid illegal reproduction and use of Company software applications, no Company-owned software can be taken home to be used on personal computers unless an information services representative has given prior written authorization. Periodic audits will be conducted to ensure that the Company is in compliance with software licensing agreements and that no unauthorized use of Company owned or personal software is occurring. Computer hardware that is provided by the Company is the property of the Company and should remain on the premises and used for business purposes only. Laptop computer workstations are portable and may be taken off the premises as needed to complete business activities. Selecting a personal computer password that cannot be easily guessed by anyone else and changing passwords frequently are important steps that you can take to protect the security of your personal and"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,59,"our corporate computer files. Do not reveal your password to anyone or allow anyone to observe you entering your password. Any written record of your password should be kept hidden. Ensure that your workstation is reasonably secure in your absence. Please log off or lock your computer when you leave the room. For further clarification, please review the Computer Usage Policy, or contact an information services or human resources representative. AGE-RESTRICTED ACTIVITIES If you are under 18 years of age the law prohibits you from selling tobacco or liquor, operating compactors, balers, slicers, saws, mixers, grinders and driving delivery vehicles. Additionally, you cannot Lund Food Holdings, Inc. Employee Handbook Page 16 of 42 clean machinery including slicers or change cooking oil. If you are under 16, in addition to the prohibited activities listed above, the law prohibits you from unloading trucks, working in freezers, working on ladders, cooking, or operating pallet jacks."
Lunds_and_Byerlys.pdf,Lunds and Byerlys,60,"ladders, cooking, or operating pallet jacks. AGE-RESTRICTED WORK HOURS If you are under 16 you can work between 7 a.m. and 7 p.m. during the school year and until 9 p.m. during the non-school summer months. You can work up to 3 hours on a school day and not more than 18 hours during a school week. During the non-school summer months you can work up to 8 hours per day and not more than 40 hours each week. If you are between 16 and 17 years of age, you may not work after 11 p.m. or before 5 a.m. on an evening or morning preceding a school day. DRESS AND GROOMING We are known for having the most informed and professional employees. Your dress, grooming and personal hygiene play a key role in creating a positive impression with our customers and the members of the communities we serve. For that reason, considerable care goes into our uniform selection and dress and grooming standards. Each facility has specific dress and grooming guidelines and most have"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,61,"specific uniform requirements. Your location manager or department manager will provide you with information that covers the dress and grooming requirements in your area. For a more detailed overview, you can refer to the dress and grooming policy. ATTENDANCE We understand that there may sometimes be occurrences—both planned and unplanned—that may cause you to be late, need to leave early, or even miss a scheduled shift. When this occurs, we expect you to notify your manager as far in advance of your shift as possible so other coverage arrangements can be made. Unreliable attendance will compromise our service levels and may ultimately impact your continued employment with the Company. For more information and specific details, please see the attendance policy. The preceding examples were designed to provide some guidance as to the nature of things that may jeopardize your employment with the Company. Although the Company firmly supports the concept of"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,62,"progressive discipline, it does retain the right to take disciplinary action appropriate to the particular circumstance up to and including immediate termination. The list is not all-inclusive and does not represent a complete list of Company policies. For further information, contact your manager or a human resources business partner. V. YOUR POSITION AND PAY HOURS OF WORK AND SCHEDULE FLEXIBILITY Much of our Company operates seven days a week. As such, you will find a variety of work schedules exist, both in time of day and number of hours worked in a week. In retail, office and production facilities, you will find part-time and full-time schedules that range from traditional to unique. We encourage you to openly discuss your work schedule preferences with your department manager so he/she can assist you in finding a schedule that meets your needs as well as the Company’s needs. Lund Food Holdings, Inc. Employee Handbook Page 17 of 42"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,63,"Lund Food Holdings, Inc. Employee Handbook Page 17 of 42 HOURS OF WORK, OVERTIME, AND EMPLOYMENT CLASSIFICATIONS Hours of work, overtime, and employment classifications are explained in detail in the LFHI non-union benefits summary or your applicable union contract. Note that for overtime purposes, the work week is defined as Monday through Sunday, or as noted per your Union contract. Questions regarding hours of work, overtime, and employment classifications should be directed to your location manager or the human resource department. JOB DESCRIPTIONS Job descriptions are available for many positions. They contain valuable information about a position’s purpose, essential functions and primary responsibilities. Ask your manager for a copy of the job description for your position. As your position changes and evolves, be sure to note those changes on the job description and advise your manager so revisions can be made. WORK SCHEDULES"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,64,"WORK SCHEDULES In most retail and production facilities the work schedules will be posted in advance. If you would like to request a change in your work schedule, you will need to notify your manager one week prior to the posting of the new schedule. Complete consideration will be given to all scheduling requests in conjunction with consideration for the needs of the business. Work schedules for office positions will be communicated to you by your manager. These work schedules generally remain consistent from week to week. If you would like to change your work schedule, please discuss it with your manager as early as possible. Your request will receive consideration along with consideration for the coverage and production needs of the department. BREAK PERIODS The Company provides all employees with the opportunity to enjoy paid break periods and unpaid break periods. Since we have employees who work a variety of shifts, both full and part-time, specific break"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,65,"assignments will be communicated to you by your manager. To avoid service interruptions, it is important for everyone to closely adhere to their scheduled break periods. TIME CLOCK USE If you are in a position that is paid by the hour, you will be asked to record your time by using a time clock or other timekeeping device. All hours worked must be recorded on the time clock or timekeeping device; working off the clock is not allowed. It is important that you clock in slightly prior to the start of your shift so you are ready to work at your scheduled start time. Advance approval from your manager is required if you plan on working hours other than those that have been scheduled for you. To assure that there is no interruption in customer service, we ask that you do not leave your work area to clock out until the time that your scheduled shift ends. If you work in a retail or production facility"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,66,"where continuing operations are essential, please do not leave your work area unattended if there is no one to relieve you; rather, call a manager for assistance. It is important that you follow accurate timekeeping procedures for starting and ending times as well as paid rest breaks and unpaid breaks. Your manager will explain this process in greater detail. Your time record indicates what you believe to be an accurate account of the schedule and hours that you have worked in a given pay period. Misrepresenting your hours in any way, falsifying your time Lund Food Holdings, Inc. Employee Handbook Page 18 of 42 record, allowing someone else to clock in or out for you, or clocking in or out for someone else is strictly prohibited and will result in disciplinary action up to and including termination of employment. If you have any questions about timekeeping, please discuss them with your department manager or location manager. COMPENSATION PHILOSOPHY"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,67,"manager. COMPENSATION PHILOSOPHY We are committed to providing a wage level that is equal to or greater than the prevailing wage rate in the community for similar jobs. As part of that commitment, we are constantly evaluating wage levels for all positions and comparing them to prevailing wages in our community. All positions have assigned wage ranges either through union contracts or our LFHI compensation program. Questions concerning wage levels can be brought to your location manager or the human resource department. PAYMENT OF WAGES Our payroll department creates several thousand paychecks each pay cycle. To accomplish this important responsibility, they must have accurate and complete pay record information from every employee. If you have an address change, name change, marital status change, change in withholdings or any other change that would affect your paycheck, please update your information within the MyLFHI"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,68,"website. If you receive a paycheck that is inaccurate, return it to your manager so the error can be corrected and a new check issued. PAYDAY We are paid every two weeks on Friday for the work performed in the preceding two weeks. The longest period of time that a new employee would wait for a paycheck would be three weeks. This would occur if you started during the second week of a pay-period. In that case you would work the week you started and the next two weeks. The check that you receive at the end of your third week would represent wages for the time worked during the preceding two weeks. DIRECT DEPOSIT We offer a direct deposit service to our employees. This enables you to have your pay automatically deposited. On payday, you will receive an earnings statement within the MyLFHI site which itemizes your gross pay, deductions and withholdings and lists your net pay. Instead of receiving a check, the"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,69,"money will already be in your designated account on the date of the payday, available for your use at the start of business on payday morning. Contact your manager or location manager for more information about this service. NO TIPPING Though our customers are generous and can be persistent in wanting to give a monetary tip, the Company has a strict no tipping practices for all positions except restaurant servers and catering employees. It is expected you would politely and respectfully decline and remind our customers that, “this is a complimentary service, and it is my pleasure to provide you with this service. There is no need to tip.” Lund Food Holdings, Inc. Employee Handbook Page 19 of 42 VI. FACILITIES AND SERVICE PARKING FACILITIES Parking is available at or around each worksite. Many of our facilities share parking with customers or other tenants; there will be areas designated for employee parking. Your manager will advise you on the"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,70,"exact location of employee parking for your worksite. It is very important that you park in designated employee parking areas only. BREAKROOMS / RESTROOMS Each facility is equipped with clean and comfortable breakrooms and restrooms for your use. Consumption of food or beverages is not allowed in any place other than the break room. For further information about the location and use of breakrooms and restrooms, please consult your manager. TOBACCO AND SMOKING AREAS All facilities that we operate are tobacco and smoke-free. Tobacco use and smoking is permitted in designated areas outside of each facility during scheduled breaks and meal periods only. For information concerning the outdoor area designated for tobacco use and smoking at your facility, please consult your manager. CREDIT UNION As an employee of the Company, you are eligible to participate in the Share Point Credit Union. This full"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,71,"service credit union offers a wide variety of services including savings and checking accounts, loans and credit cards. Payroll deduction services are available for both savings and loan accounts with the Retail Employees Credit Union. For more information, you may contact the credit union directly at (952) 930-0700. UNITED WAY You can conveniently contribute to the United Way through our payroll deduction program. In the “New Hire Forms” you received, there is an easy one page pledge form to fill out in order to give to the United Way. During our fundraising campaign each year, you will receive a pledge card and have the opportunity to designate your gift to this important cause. For more information, please see the campaign coordinator at your location. VII. EMPLOYEE RELATIONS OPEN-DOOR POLICY We believe that maintaining open lines of communication between all employees is essential to"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,72,"objectively consider employee suggestions, resolve differences, and provide for the general well-being of the employees and the Company. In support of this commitment, we maintain an open-door policy which provides the opportunity for any employee to ask questions directly of their supervisor, department head, store manager, general manager, any member of the management team and/or any human resources representative at any time, about anything, and receive a response. You can be assured that the Company will constructively work to earn and maintain your respect by giving your individual needs consideration and review. Members of management and human resources have the responsibility to respond quickly and clearly to any questions asked of them to ensure clarity and understanding throughout the Company, and to the Lund Food Holdings, Inc. Employee Handbook Page 20 of 42 extent reasonably possible and in its discretion, to preserve the confidentiality of the open-door"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,73,"process. Every employee is encouraged to take full advantage of this right, without fear of reprisal or retaliation. When you do have a question or concern, your supervisor is in the best position to respond quickly and accurately and should generally be the first person that you approach. However, if you are uncomfortable addressing the concern with your supervisor or if you want further clarification, you are free to speak with any other management person in our Company regardless of title. PERFORMANCE FEEDBACK Performance feedback comes in many forms, from an informal discussion with your manager to a more formalized goal setting process. Performance feedback is an essential component of a healthy work environment. The orientation follow-up provides an opportunity for a new employee or newly promoted employee to discuss job performance, job satisfaction, training needs and performance goals with his/her manager. It"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,74,"is an excellent time to clarify priorities, realign training, and/or acquire a greater understanding about the job, the department and the Company. Performance and development feedback provide you with the opportunity to review your accomplishments and establish goals. These discussions help ensure that your priorities are aligned with your department’s priorities and the Company’s priorities. These discussions are also an excellent time to review your personal career objectives and training needs with your manager. Please be open and candid during these discussions, as this will help you and your manager build a positive working relationship. Informal feedback should occur throughout the year and can occur at any time. Do not hesitate to ask your manager for a meeting to review your performance. You can prepare for this meeting by writing down some questions or topics that you would like to discuss with your manager in advance of the meeting. SERVICE AWARDS"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,75,"meeting. SERVICE AWARDS Your continued service with the Company is highly valued and will be recognized with a selection of gifts beginning on your five-year anniversary with the Company and every five years thereafter. On your anniversary, your manager will present you with an award and your gift will be mailed to your home address. When celebrating fifteen years of service or greater, your award will be presented at a special service recognition luncheon hosted by an executive officer of the Company. EMPLOYMENT RECORDS The Company maintains employment files for each employee. These files contain pay record information such as current withholdings, wage rates, and your employment application. It also contains benefit information, including beneficiary designations and performance information such as performance appraisals, commendations and disciplinary notices. Access to these files is limited to management personnel who have a legitimate reason to review data contained in the file."
Lunds_and_Byerlys.pdf,Lunds and Byerlys,76,"You may review the contents and/or request a copy of your employment file once every six months. Your written request will be responded to within seven (7) working days. If you dispute any information contained in your file, you may submit a written statement for inclusion in your file explaining your Lund Food Holdings, Inc. Employee Handbook Page 21 of 42 position. After you leave employment with the Company, you may review your file once annually via written request to the human resource department for as long as we maintain your records. By asserting your rights as noted above, there is no retaliation on the part of the Company. If you have any questions concerning access to your employment records, please contact a human resources representative. COMMUNICATIONS The online communications are a way to stay informed of Company news. They will tell you about current happenings in the Company. You will find information which contains employee promotions and"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,77,"transfers throughout the Company. VIII. CAREER DEVELOPMENT, EDUCATION AND TRAINING CAREER DEVELOPMENT We take great pride in our commitment to employee development and advancement. Most of our senior positions are filled through the internal advancement of our employees. Talk to any of your coworkers or managers and you are likely to hear that they started in an entry-level position and worked their way through a variety of jobs in the Company. We have a number of important programs to help you achieve your career goals. JOB POSTING You have the opportunity to view openings throughout the Company through the internal job-posting program. Check the posting board in your breakroom for current openings. You can apply for those positions for which you qualify by completing a posting application form. To be considered for a posted position, you must meet the basic qualifications for the job and have a"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,78,"satisfactory or better performance record in your current position. On occasion, you may find that some positions may not be posted due to union seniority requirements or to accommodate an employee who is returning from a leave or related situation. Please see the job postings policy and/or your manager for more information. TRAINING OPPORTUNITIES Our training includes a wide variety of skill-building programs ranging from leadership and team building to safe food handling and evening manager programs. Look for training programs and schedules online for more complete information. Let your manager know if there are programs that you would like to participate in to enhance your skills in your current position or help prepare you for expanded duties and/or other positions, including mentoring, with the Company. We encourage our employees to seek out and develop mentoring relationships with others in the organization who can help them enhance their skills and achieve their career goals."
Lunds_and_Byerlys.pdf,Lunds and Byerlys,79,"EDUCATION ASSISTANCE Continuing education is an activity that we encourage and applaud. In support of our employees who are pursuing continuing education, we offer a generous tuition reimbursement program. Full-time and Lund Food Holdings, Inc. Employee Handbook Page 22 of 42 part-time employees who have completed a minimum of ninety (90) days of employment, are eligible for tuition assistance. For more information, please review the tuition reimbursement program brochure or contact the human resource department. SCHOLARSHIP PROGRAMS The Russell T. Lund Scholarship Program was established by the founder’s family as a benefit to employees and their immediate family members. The program provides a limited number of scholarship awards to selected employees and/or their immediate family members. Please refer to the Russell T. Lund scholarship brochure to learn more about this benefit and the eligibility, application and selection"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,80,"process, or call the human resource department for more information. The Minnesota Grocers Association Foundation has an established scholarship program to achieve a number of highly desirable objectives. First, it recognizes and aids deserving students who are related to Minnesota’s food industry by virtue of their parents’ employment or their own part-time employment by companies which are members of the Minnesota Grocers Association (MGA). Second, it helps deserving students with some college expenses. Third, it indirectly aids the colleges attended by the recipients, and fourth, it improves the morale of the employees of companies which are members of the MGA. Please refer to the General Information for the MGA which is posted each January or call the human resource department for more information. IX. TIME OFF BENEFITS We recognize that there may be times when personal or medical reasons create a need for you to be"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,81,"away from work for an extended period of time. In such situations, the Company has a variety of leave programs that may offer you the opportunity to take your leave while maintaining your employment with the Company. The information on these pages provides a brief description of the various leave of absence programs. For more information consult the leave of absence policy, your manager and/or union contract. REQUESTING A LEAVE: To apply for a leave, the employee must notify his or her manager and The Hartford. The Company requests all leaves be initiated 30 days in advance of the leave providing the need for leave was foreseeable. Medical related leaves require a physician’s statement certifying the reason for the request and may require periodic updates throughout the leave period. FAMILY AND MEDICAL LEAVE ACT The Family and Medical Leave Act (FMLA) provides employees with the opportunity to take up to 12"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,82,"weeks of unpaid leave of absence when necessary as a result of the birth or the placement through adoption or foster care of a child and the care for such child, or a serious health condition affecting the employee or certain members of his/her immediate family. The 12 weeks of FML may be taken once in a 12 month period providing a qualifying event occurs. The 12 month leave period is a rolling 12 months, measured backward from the date FML was last taken. Eligibility for FML requires 12 months of service working a minimum of 1,250 hours during the 12 month period immediately before the requested leave begins. Lund Food Holdings, Inc. Employee Handbook Page 23 of 42 An employee is required to provide the Company and The Hartford with notice of the need for FML 30 calendar days in advance, or as soon as is practical. During an FML, the Company continues to pay the employer’s portion of your medical, dental and life"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,83,"insurance benefits. Retirement contributions are suspended during an FML, as are all other benefits such as vacation, PTO and holidays. Your union contract or the LFHI non-union benefits summary will provide further information regarding the impact of FML on vacation, holidays, personal holidays, and PTO benefits. In addition, you will be able to substitute earned paid leave during the unpaid portion of your FML leave. The Hartford will require a physician’s statement certifying the reason for the FML request and may require periodic updates throughout the leave period. The Hartford may require recertification on a reasonable basis in compliance with the law. If The Hartford has reason to doubt the validity of the certification, it may require, at the Company’s expense, that a second opinion be obtained from a health care provider of its choosing. If the second opinion differs from the opinion in the original certification,"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,84,"then The Hartford may require, at the Company’s expense, that you obtain the opinion of a third health care provider designated or approved jointly by you and the Company. The opinion of the third health care provider shall be final and binding. At the end of your FML, the Company will restore you to the position you held before your leave started or to an equivalent position, except as provided under applicable law. In addition, while you are on FML, The Hartford and the Company may require you to periodically report on your status and intention to return to work. Typically, when you are on FML, you may not engage in other work or employment. In rare cases we may allow this, but you must have prior approval from both your supervisor or manager and human resources. If you engage in other work or employment during your leave without prior approval from your supervisor or manager and human resources, you will be considered to have violated the terms of"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,85,"your leave and to have voluntarily terminated your employment. Employees who elect not to return to work upon expiration of their FML will be required to reimburse the Company for employer-paid benefit contributions, and their employment will be terminated as of the date of FML expiration unless the employee is on an approved medical or personal leave. For more information, please contact your location manager or human resource representative. MEDICAL LEAVE A medical leave of absence will be granted to employees who are restricted from working due to a disabling illness or injury upon receipt of sufficient information from a medical provider that verifies the disabling condition and the need for medical leave. The length of leave will be governed by medical necessity as determined by a physician’s certification. The employee may be asked to provide periodic medical status reports referencing his/her current work restrictions and the Company may require the"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,86,"employee to return to work if work within the employee’s restrictions is available. Insurance and retirement programs are suspended during a medical leave of absence except for periods of medical leave that are also covered by FML, whereby the employer’s portion of medical, dental and life insurance premiums will continue to be paid. When FML is not available, the opportunity to continue insurance coverage will be made available at the employee’s cost in accordance with the terms and conditions of COBRA. Lund Food Holdings, Inc. Employee Handbook Page 24 of 42 As with FML, The Hartford may require recertification on a reasonable basis in compliance with the law. If The Hartford has reason to doubt the validity of the certification, it may require, at the Company’s expense, that you obtain the opinion of a second health care provider of its choosing. If the second opinion differs from the opinion in the original certification, then The Hartford may require, at the"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,87,"Company’s expense, that you obtain the opinion of a third health care provider designated or approved jointly by you and the Company. The opinion of the third health care provider shall be final and binding. Vacation, holiday, personal holiday, and PTO benefits are not accrued during a medical leave of absence except for those that may be covered under FML, when the FML period runs concurrently with the medical leave of absence period. Employment with the Company will be terminated if the medical leave of absence extends beyond 12 months unless otherwise stated in the union contract. While medical leaves of absence are unpaid, some of our positions offer short and/or long-term disability or income replacement coverage. To learn more about these options, refer to your LFHI non-union benefit summary or applicable union contract. PERSONAL LEAVE Personal leaves of absence are unpaid leaves and may be granted for employees requesting an"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,88,"extended period away from the job due to compelling personal reasons. Personal leaves must be requested in writing and submitted in advance to your department manager or location manager, then contact The Hartford. Consideration will be given to all personal leave requests and providing the business and coverage issues can be met with no interruption of service or additional cost incurred, every effort will be made to accommodate the request. Vacation, holiday, personal holiday, and personal time off (PTO) benefits are not accrued during a personal leave of absence. Medical and related insurance programs as well as all retirement programs are suspended during a personal leave of absence. COBRA coverage for continuing insurance will be made available at the employee’s cost. All benefits will be reinstated upon return from an approved personal leave of absence. The maximum length of personal leave is explained in the LFHI non-union benefit summary or applicable union contract."
Lunds_and_Byerlys.pdf,Lunds and Byerlys,89,"contract. SICK OR INJURED CHILD CARE LEAVE An eligible employee is allowed to use his/her sick leave and/or PTO benefits for absences due to the illness or injury of the employee’s child on the same terms the employee is able to use the sick leave and PTO benefits for his/her own illness or injury. To be eligible, you must be employed at least 12 consecutive months immediately preceding the request, and have worked an average number of hours per week equal to at least one-half the equivalent of a full-time employee in the same job classification. When the need for this leave is foreseeable, you must provide reasonable prior notice to your manager. For more information, please see your location manager or speak with a human resources representative. PREGNANCY AND PARENTING LEAVE An employee who has worked for the Company for at least 12 months preceding a request for pregnancy or parenting leave and who has worked an average of 20 hours per week or more during the"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,90,"12 months preceding such a leave request is eligible for leave related to the birth or adoption of a child, and, in the case of a female employee, for prenatal care or incapacity due to pregnancy, childbirth, or related conditions. Such female employees are also eligible for reasonable accommodations for health conditions related to pregnancy or childbirth. Lund Food Holdings, Inc. Employee Handbook Page 25 of 42 The employee must contact The Hartford to request such leave concurrent with their FML or medical leave. The Hartford will notify the employee and location representative in writing if the leave is approved or denied. SCHOOL CONFERENCE LEAVE An eligible employee has up to 16 hours during the 12 month period beginning September 1 and ending August 31 to attend school conferences or school-related activities related to the employee’s child, provided the conferences or the school-related activities cannot be scheduled during non-work hours. If"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,91,"the employee’s child receives child care services or attends a pre-kindergarten regular or special education program, you may use this leave time to attend a conference or activity related to your child or to observe the services, provided that the activity cannot be scheduled during non-work hours. When the need for this leave is foreseeable, you must provide reasonable prior notice to your manager. This leave is not paid but you have the right to substitute any earned paid leave for any part of the approved leave request. MILITARY LEAVE An employee may take time off from work to fulfill annual military training obligations. Employees called into active duty will be placed on an unpaid leave, and upon their release from active duty, will be reinstated to the same or similar position in accordance with the federal law. Vacation, holiday, personal holiday, and PTO benefits are not accrued during a military leave of absence. Medical and related"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,92,"insurance programs as well as all retirement programs are suspended during a military leave of absence. COBRA coverage for continuing insurance will be made available at the employee’s cost. Re-employment and all benefits will be reinstated upon return from an approved military leave of absence in full compliance with the federal law. RETURNING TO WORK FROM AN APPROVED LEAVE OF ABSENCE You must be available to return to work on the first scheduled day following the expiration of your leave of absence. You must also have your return to work documentation completed prior to your return. Failure to return from leave as scheduled will result in termination of employment unless other arrangements were made between you and your manager in advance of the expiration of the leave. It is the Company’s intent to accommodate an employee who is returning from an approved leave by restoring them to the same, or an equivalent, position with equivalent benefits, pay and other terms"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,93,"and conditions of employment held prior to his or her leave. Please note, changes in the business climate that result in restructuring, job elimination, layoffs, etc., may prohibit such accommodation from occurring. X. PAID TIME OFF BENEFITS CALENDAR HOLIDAYS A number of paid holidays are provided for eligible employees. These include New Year’s Day, Memorial Day, Independence Day, Labor Day, Thanksgiving Day, and Christmas Day, and for non-union full-time employees four hours of holiday pay for Christmas Eve. Please note we are not open on Easter Sunday. You may elect to use your earned time-off to receive pay for that day. Our retail and production facilities may be operating on some of these holidays. In those situations, your manager will provide further Lund Food Holdings, Inc. Employee Handbook Page 26 of 42 details about holiday pay and work schedules. For specific information about holiday pay and eligibility,"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,94,"please consult your applicable union contract or the LFHI non-union benefit summary. PAID TIME OFF FOR NON-UNION EMPLOYEES Our LFHI non-union benefit package provides a paid time off benefit (PTO) that begins following the first month of employment. Under this program, you earn a specified number of hours for each month that you work for the Company. This time can be taken as it is earned or accumulated throughout the year. Your LFHI non-union benefit summary provides specific details covering PTO eligibility and earning levels. VACATION AND HOLIDAYS Each union contract contains provisions for paid time-off under the vacation and floating/personal holiday benefit. Please refer to your applicable union contract to learn more about eligibility and earning levels for each of these benefits. USE OF PAID TIME OFF AND CARRY OVER Calendar holidays and floating/personal holidays must be used in the year that they are earned."
Lunds_and_Byerlys.pdf,Lunds and Byerlys,95,"Vacation and PTO benefits can be carried forward into the next year providing the total balance of unused vacation or PTO does not exceed twice your annual earning level. SICK AND SAFE TIME Eligible employees working 80 hours or more in qualifying locations will accrue sick and safe time (SST). Sick time is for an employee or family member’s mental or physical illness including preventative medical care. Safe time is for reasons related to domestic violence, sexual assault, stalking, school closures due to inclement weather or other public safety issues for an employee or their family member. Eligible employees can accrue up to 48 hours per year and carry over up to 80 hours of unused time per year. For more information please refer to the addendum included in this handbook, see your location operations manager or speak with a human resources representative. FUNERAL/BEREAVEMENT LEAVE All employees are entitled to take time off when there is a death of an immediate family member. For"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,96,"specific funeral/bereavement leave benefits and eligibility information, please refer to the applicable union contract or your LFHI bereavement policy. JURY DUTY LEAVE All employees are entitled to take time off for jury duty. If you are summoned to jury duty, the Company will continue your regular pay during your active jury duty days up to a maximum of 21 days per calendar year. If the need to be away from work continues beyond the 21 day period, you will be placed on unpaid leave of absence and you may choose to then use your earned paid time-off benefit. If at any time during this unpaid leave you do not receive a paycheck, you are responsible for personal payment of your portion of the medical/dental/life insurance premium payments. Lund Food Holdings, Inc. Employee Handbook Page 27 of 42 Part-time employees who are regularly scheduled to work more than 20 hours per week will be eligible"
Lunds_and_Byerlys.pdf,Lunds and Byerlys,97,"for compensation for the portion of jury duty that conflicts with their regularly scheduled work hours, unless other accommodations can be made. Please provide your manager with a copy of the notification of your summons to jury duty and proof of service days when your active service has been completed. In addition, you must report for work whenever your presence is not required by the court during your scheduled work hours. The Company will comply with all applicable state laws regarding jury duty. TIME-OFF TO VOTE We encourage every employee of voting age to fulfill their civic responsibilities by participating in elections. You are entitled to take reasonable paid time off to vote in a regularly scheduled election. You are not required to use any of your earned time off to cover the time voting. You are expected to use the time away from work for the purpose of voting. The Company is allowed to"
